pair,timeframe,direction,threshold_pips,event_timestamp,hit_timestamp,bars_to_hit,entry_close,max_excursion_pips
eurjpy,d1,bear,300,2025-01-14T00:00:00+00:00,2025-01-16T00:00:00+00:00,2,162.877,589.8
eurjpy,d1,bear,300,2025-01-17T00:00:00+00:00,2025-02-06T00:00:00+00:00,17,160.501,497.7
eurjpy,d1,bear,300,2025-02-11T00:00:00+00:00,2025-02-28T00:00:00+00:00,15,158.311,351.9
eurjpy,d1,bear,300,2025-03-14T00:00:00+00:00,2025-04-06T00:00:00+00:00,19,161.691,356.9
eurjpy,d1,bear,300,2025-05-01T00:00:00+00:00,2025-05-23T00:00:00+00:00,19,164.262,318.4
eurjpy,d1,bear,300,2025-07-18T00:00:00+00:00,2025-07-31T00:00:00+00:00,11,172.946,322.7
eurjpy,d1,bear,300,2026-01-13T00:00:00+00:00,2026-01-26T00:00:00+00:00,11,185.336,354.7
eurjpy,d1,bear,300,2026-02-01T00:00:00+00:00,2026-02-12T00:00:00+00:00,10,183.879,307.5
eurjpy,d1,bear,300,2026-04-07T00:00:00+00:00,2026-04-30T00:00:00+00:00,20,185.479,319.4
eurjpy,d1,bear,300,2026-06-16T00:00:00+00:00,2026-06-24T00:00:00+00:00,7,186.248,308.3
eurjpy,d1,bear,300,2026-07-07T00:00:00+00:00,2026-07-30T00:00:00+00:00,20,185.116,300.8
eurjpy,d1,bear,300,2026-08-11T00:00:00+00:00,2026-09-03T00:00:00+00:00,20,183.855,333.4
eurjpy,d1,bull,50,2021-01-03T00:00:00+00:00,2021-01-06T00:00:00+00:00,3,126.475,101.7
eurjpy,d1,bull,50,2021-01-11T00:00:00+00:00,2021-01-29T00:00:00+00:00,16,126.639,70.4
eurjpy,d1,bull,50,2021-01-31T00:00:00+00:00,2021-02-15T00:00:00+00:00,13,126.943,151.1
eurjpy,d1,bull,50,2021-02-16T00:00:00+00:00,2021-02-24T00:00:00+00:00,7,128.279,185.0
eurjpy,d1,bull,50,2021-02-25T00:00:00+00:00,2021-03-11T00:00:00+00:00,12,129.353,131.0
eurjpy,d1,bull,50,2021-03-15T00:00:00+00:00,2021-03-18T00:00:00+00:00,3,130.146,53.8
eurjpy,d1,bull,50,2021-03-19T00:00:00+00:00,2021-04-01T00:00:00+00:00,11,129.588,109.6
eurjpy,d1,bull,50,2021-04-02T00:00:00+00:00,2021-04-07T00:00:00+00:00,4,130.138,83.4
eurjpy,d1,bull,50,2021-04-08T00:00:00+00:00,2021-04-20T00:00:00+00:00,10,130.269,209.7
eurjpy,d1,bull,50,2021-04-21T00:00:00+00:00,2021-04-23T00:00:00+00:00,2,130.054,278.9
eurjpy,d1,bull,50,2021-04-25T00:00:00+00:00,2021-04-27T00:00:00+00:00,2,130.423,276.4
eurjpy,d1,bull,50,2021-04-28T00:00:00+00:00,2021-04-29T00:00:00+00:00,1,131.68,175.8
eurjpy,d1,bull,50,2021-04-30T00:00:00+00:00,2021-05-03T00:00:00+00:00,2,131.386,205.2
eurjpy,d1,bull,50,2021-05-04T00:00:00+00:00,2021-05-07T00:00:00+00:00,3,131.356,269.9
eurjpy,d1,bull,50,2021-05-09T00:00:00+00:00,2021-05-13T00:00:00+00:00,4,132.139,198.4
eurjpy,d1,bull,50,2021-05-14T00:00:00+00:00,2021-05-19T00:00:00+00:00,4,132.805,131.8
eurjpy,d1,bull,50,2021-05-20T00:00:00+00:00,2021-05-25T00:00:00+00:00,4,133.082,104.1
eurjpy,d1,bull,50,2021-05-26T00:00:00+00:00,2021-05-27T00:00:00+00:00,1,133.099,102.4
eurjpy,d1,bull,50,2021-06-04T00:00:00+00:00,2021-06-10T00:00:00+00:00,5,133.233,52.4
eurjpy,d1,bull,50,2021-06-11T00:00:00+00:00,2021-06-14T00:00:00+00:00,2,132.779,90.2
eurjpy,d1,bull,50,2021-06-17T00:00:00+00:00,2021-06-22T00:00:00+00:00,4,131.427,126.6
eurjpy,d1,bull,50,2021-06-29T00:00:00+00:00,2021-07-01T00:00:00+00:00,2,131.539,89.1
eurjpy,d1,bull,50,2021-07-07T00:00:00+00:00,2021-07-12T00:00:00+00:00,4,130.469,61.8
eurjpy,d1,bull,50,2021-07-15T00:00:00+00:00,2021-07-16T00:00:00+00:00,1,129.666,89.4
eurjpy,d1,bull,50,2021-07-18T00:00:00+00:00,2021-07-22T00:00:00+00:00,4,129.794,76.6
eurjpy,d1,bull,50,2021-07-27T00:00:00+00:00,2021-07-29T00:00:00+00:00,2,129.795,76.5
eurjpy,d1,bull,50,2021-08-03T00:00:00+00:00,2021-08-05T00:00:00+00:00,2,129.368,64.6
eurjpy,d1,bull,50,2021-08-08T00:00:00+00:00,2021-08-31T00:00:00+00:00,20,129.532,64.2
eurjpy,d1,bull,50,2021-09-09T00:00:00+00:00,2021-09-28T00:00:00+00:00,16,129.785,68.9
eurjpy,d1,bull,50,2021-09-29T00:00:00+00:00,2021-10-11T00:00:00+00:00,10,129.866,361.4
eurjpy,d1,bull,50,2021-10-12T00:00:00+00:00,2021-10-13T00:00:00+00:00,1,130.915,256.5
eurjpy,d1,bull,50,2021-10-14T00:00:00+00:00,2021-10-15T00:00:00+00:00,1,131.935,154.5
eurjpy,d1,bull,50,2021-10-17T00:00:00+00:00,2021-10-19T00:00:00+00:00,2,132.585,89.5
eurjpy,d1,bull,50,2021-10-21T00:00:00+00:00,2021-10-29T00:00:00+00:00,7,132.347,57.2
eurjpy,d1,bull,50,2021-10-31T00:00:00+00:00,2021-11-04T00:00:00+00:00,4,132.018,54.3
eurjpy,d1,bull,50,2021-11-09T00:00:00+00:00,2021-11-10T00:00:00+00:00,1,130.911,50.6
eurjpy,d1,bull,50,2021-11-17T00:00:00+00:00,2021-11-18T00:00:00+00:00,1,129.24,74.7
eurjpy,d1,bull,50,2021-11-19T00:00:00+00:00,2021-11-22T00:00:00+00:00,2,128.62,97.7
eurjpy,d1,bull,50,2021-11-25T00:00:00+00:00,2021-12-16T00:00:00+00:00,18,128.994,64.4
eurjpy,d1,bull,50,2021-12-17T00:00:00+00:00,2021-12-20T00:00:00+00:00,2,127.751,384.7
eurjpy,d1,bull,50,2021-12-21T00:00:00+00:00,2021-12-22T00:00:00+00:00,1,128.664,293.4
eurjpy,d1,bull,50,2021-12-23T00:00:00+00:00,2021-12-27T00:00:00+00:00,3,129.604,199.4
eurjpy,d1,bull,50,2021-12-28T00:00:00+00:00,2021-12-29T00:00:00+00:00,1,129.876,172.2
eurjpy,d1,bull,50,2021-12-30T00:00:00+00:00,2021-12-31T00:00:00+00:00,1,130.284,131.4
eurjpy,d1,bull,50,2022-01-02T00:00:00+00:00,2022-01-04T00:00:00+00:00,2,130.951,64.7
eurjpy,d1,bull,50,2022-01-06T00:00:00+00:00,2022-01-12T00:00:00+00:00,5,130.868,60.6
eurjpy,d1,bull,50,2022-01-13T00:00:00+00:00,2022-02-03T00:00:00+00:00,18,130.735,142.4
eurjpy,d1,bull,50,2022-02-04T00:00:00+00:00,2022-02-10T00:00:00+00:00,5,131.871,128.1
eurjpy,d1,bull,50,2022-02-11T00:00:00+00:00,2022-02-15T00:00:00+00:00,3,130.976,92.9
eurjpy,d1,bull,50,2022-02-17T00:00:00+00:00,2022-02-18T00:00:00+00:00,1,130.526,59.5
eurjpy,d1,bull,50,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,1,130.1,80.3
eurjpy,d1,bull,50,2022-02-22T00:00:00+00:00,2022-03-16T00:00:00+00:00,19,130.393,151.4
eurjpy,d1,bull,50,2022-03-17T00:00:00+00:00,2022-03-22T00:00:00+00:00,4,131.514,602.3
eurjpy,d1,bull,50,2022-03-23T00:00:00+00:00,2022-03-24T00:00:00+00:00,1,133.305,423.2
eurjpy,d1,bull,50,2022-03-25T00:00:00+00:00,2022-03-28T00:00:00+00:00,2,133.996,354.1
eurjpy,d1,bull,50,2022-03-29T00:00:00+00:00,2022-04-11T00:00:00+00:00,11,136.556,344.6
eurjpy,d1,bull,50,2022-04-12T00:00:00+00:00,2022-04-13T00:00:00+00:00,1,135.783,421.9
eurjpy,d1,bull,50,2022-04-14T00:00:00+00:00,2022-04-18T00:00:00+00:00,3,136.521,348.1
eurjpy,d1,bull,50,2022-04-20T00:00:00+00:00,2022-04-21T00:00:00+00:00,1,138.852,115.0
eurjpy,d1,bull,50,2022-04-25T00:00:00+00:00,2022-04-26T00:00:00+00:00,1,136.88,143.5
eurjpy,d1,bull,50,2022-04-27T00:00:00+00:00,2022-04-28T00:00:00+00:00,1,135.576,273.9
eurjpy,d1,bull,50,2022-04-29T00:00:00+00:00,2022-05-02T00:00:00+00:00,2,136.887,142.8
eurjpy,d1,bull,50,2022-05-03T00:00:00+00:00,2022-05-04T00:00:00+00:00,1,136.976,133.9
eurjpy,d1,bull,50,2022-05-05T00:00:00+00:00,2022-05-06T00:00:00+00:00,1,137.352,96.3
eurjpy,d1,bull,50,2022-05-08T00:00:00+00:00,2022-05-09T00:00:00+00:00,1,137.694,62.1
